instance_id,source_row_1_based,org,dest,days,level,people_number,budget,local_constraint,constraint_signature,reference_size_quartile,reference_chars,reference_items,query
travelplanner_test_0972,972,Memphis,Texas,7,hard,2,6900,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,1,34972,185,"Could you help me put together a 7-day travel plan for two, starting from Memphis and covering 3 different cities in Texas, from March 16th to March 22nd, 2022? Our budget is now $6,900. We require accommodations that are entire rooms, and we do not plan on self-driving throughout the trip. For dining, we have a preference for Indian, Mediterranean, American, and Mexican cuisines."
travelplanner_test_0973,973,Washington,Ohio,7,hard,2,7100,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""private room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,35899,184,"Could you generate a 7-day travel plan for 2 people starting in Washington, with visits to 3 unique cities in Ohio, spanning from March 9th to March 15th, 2022? The accommodations must specifically allow visitors and be private rooms. We prefer to avoid flights for transportation. The budget for the entire trip is now set at $7,100."
travelplanner_test_0974,974,Elmira,Florida,7,hard,2,6800,"{""cuisine"": [""Chinese"", ""American"", ""Indian"", ""Mediterranean""], ""house rule"": ""smoking"", ""room type"": ""not shared room"", ""transportation"": null}",cuisine+house rule+room type,4,45625,238,"We are planning a 7-day journey for 2 individuals from Elmira to explore 3 different cities in Florida, from March 12th to March 18th, 2022, on a budget of $6,800. We require accommodations that allow smoking and we would enjoy Mediterranean, Chinese, American, and Indian cuisines during our trip. The types of rooms we need are non-shared rooms."
travelplanner_test_0976,976,Detroit,New York,7,hard,5,10600,"{""cuisine"": [""Italian"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": ""visitors"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,3,40588,211,"Could you assist in planning a 7-day trip for a group of 5, starting in Detroit with plans to visit 3 cities in New York from March 11th to March 17th, 2022? Our travel budget has been adjusted to $10,600. We require accommodations that permit visitors, and we are not planning on taking any flights. We have a preference for Indian, Italian, Mediterranean, and French cuisines."
travelplanner_test_0979,979,Minneapolis,Ohio,7,hard,2,4100,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""Mediterranean""], ""house rule"": ""children under 10"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,1,34819,180,"We are looking to plan a week-long trip for two people starting from Minneapolis to Ohio, covering three cities in Ohio from March 18th to March 24th, 2022. Our budget for this trip is set at $4,100. For the trip, we require accommodations that are suitable for children under 10 years of age. As far as food goes, we are interested in Mediterranean, Indian, Chinese, and Italian cuisines. We do not plan on taking any flights for the duration of our trip."
travelplanner_test_0980,980,Pittsburgh,Missouri,7,hard,2,6500,"{""cuisine"": [""Italian"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""visitors"", ""room type"": ""private room"", ""transportation"": null}",cuisine+house rule+room type,2,38958,202,"We're planning a week-long trip for two people starting from Pittsburgh to Missouri, and we wish to visit three cities between March 17th and March 23rd, 2022. Our new budget is set at $6,500. We require accommodations that allow visitors and should ideally be private rooms. Regarding cuisine, we would like to enjoy Mediterranean, Mexican, Indian, and Italian food during our trip."
travelplanner_test_0981,981,Kansas City,California,7,hard,8,20300,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""French""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,1,37062,189,"Could you arrange a week-long travel plan for a group of 8, setting off from Kansas City and touring 3 different cities in California from March 18th to March 24th, 2022? Our budget is now set at $20,300. We require accommodations that are suitable for children under 10, as we'll have young kids with us, and would ideally prefer entire rooms. As for dining, we enjoy a variety of cuisines, specifically Italian, Indian, Chinese, and French."
travelplanner_test_0984,984,Orlando,Louisiana,7,hard,2,3600,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": null, ""room type"": ""private room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,2,37976,200,"Could you devise a 7-day travel itinerary for 2 people departing from Orlando and touring 3 cities in Louisiana, from March 19th to March 25th, 2022? Our budget is set at $3,600. We prefer not to take any flights as our mode of transportation, and we have a preference for private rooms as our accommodations. As for meals, we would like to explore Mexican, American, Mediterranean, and Indian cuisines."
travelplanner_test_0986,986,Seattle,California,7,hard,2,5500,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,45077,218,"Could you assist me in creating a seven-day travel plan for two individuals, departing from Seattle and exploring three different cities in California from March 4th to March 10th, 2022? Our budget is now set at $5,500. We require accommodations that are suitable for children under the age of 10 as we will be traveling with our young ones. We would prefer entire rooms for our stay. Please note, we would prefer transportation options other than self-driving."
travelplanner_test_0987,987,St. Louis,Michigan,7,hard,2,8200,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""French""], ""house rule"": ""pets"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,3,40836,208,"Could you provide a 7-day travel plan that will cover 3 cities in Michigan for 2 people? We will be leaving St. Louis on March 4th and returning on March 10th, 2022. Our budget is $8,200, and we require entire rooms. We also plan to bring our pets, so accommodations must be pet-friendly. Additionally, we are interested in sampling French, Italian, American, and Chinese cuisines."
travelplanner_test_0988,988,Tampa,North Carolina,7,hard,2,6400,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,3,42347,215,"We're planning a 7-day vacation for 2 people traveling from Tampa to explore 3 different cities in North Carolina. Our adventure will run from March 11th to March 17th, 2022. We are working with a budget of $6,400. Our accommodations must be friendly to children under 10 as we will be traveling with our little ones, and we'd prefer to rent entire rooms. Please note, we do not plan to use self-driving as a means of transportation."
travelplanner_test_0990,990,Washington,California,7,hard,3,12400,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,45165,221,"We require a travel plan for a party of 3, departing from Washington and planning to visit 3 cities in California over a period of 7 days, from March 22nd to March 28th, 2022. We have a budget of $12,400. It's important that our accommodations are child-friendly as we will have children under the age of 10. We prefer entire rooms and we are not planning to drive ourselves during the trip."
travelplanner_test_0991,991,Augusta,North Carolina,7,hard,3,5400,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,3,40159,201,"Could you come up with a 7-day travel plan for a party of 3, departing from Augusta and journeying through 3 different cities in North Carolina from March 14th to March 20th, 2022? We are planning to drive, so no flights are needed. We have a budget of $5,400 and we're accompanied by our pets. Food-wise, we're very keen on trying out Indian, Mexican, American, and French cuisines during our trip. We require accommodations that are pet-friendly."
travelplanner_test_0992,992,San Diego,Arizona,7,hard,2,9300,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,3,41007,210,"Could you assist in creating a 7-day travel itinerary for 2 travelers, starting from San Diego and visiting 3 different cities in Arizona from March 23rd to March 29th, 2022? Our budget is set at $9,300. We require pet-friendly accommodations since we are bringing along pets. We have preferences for Italian, French, Indian, and Chinese cuisines. We are not planning to take any flights during our journey."
travelplanner_test_0993,993,South Bend,Illinois,7,hard,5,4800,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,38730,204,"Can you suggest a week-long travel plan for a group of 5, starting in South Bend and traversing 3 different cities in Illinois between March 14th and March 20th, 2022? Our budget is set at $4,800. We're interested in accommodations where parties are permitted and would specifically like entire rooms. Our preferred mode of transportation doesn't involve any flights."
